AttackName,IsTargeted,DefenseName,ImageId,PredictedLabel,TrueLabel,TargetClass
step_target_class,True,base_inception_model,d67b326ef48bb7b7,498,874,546
step_target_class,True,base_inception_model,e9ecdf28dc1d5a85,609,609,192
step_target_class,True,base_inception_model,5c847b72d1e1713f,852,556,522
step_target_class,True,base_inception_model,fccfc3563cd562e1,977,977,656
step_target_class,True,base_inception_model,21fef4d9b3dce49a,435,975,460
random_noise,False,base_inception_model,fafbad0b3093a886,672,672,315
step_target_class,True,base_inception_model,3f48b1e74589d310,820,653,508
random_noise,False,base_inception_model,d7c1d1632cf0acc7,404,404,873
random_noise,False,base_inception_model,79a5625805a08253,422,766,805
random_noise,False,base_inception_model,49b1adfeb8ffcabd,932,932,671
random_noise,False,base_inception_model,16179baa1513c701,95,95,505
fgsm,False,base_inception_model,ce05236afebb173d,536,536,510
random_noise,False,base_inception_model,e19a59ad09d18497,443,443,915
noop,False,base_inception_model,346c5575b60194c3,949,949,625
random_noise,False,base_inception_model,67c0339b1dfda5f6,558,558,496
noop,False,base_inception_model,8a82ddd7ab76efbb,511,511,908
random_noise,False,base_inception_model,ab42aa5e9745c214,582,582,591
random_noise,False,base_inception_model,212476b1b58a0cfe,512,512,697
iter_target_class,True,base_inception_model,068c5d66662a837a,773,964,773
iter_target_class,True,base_inception_model,eb8ce5ba5c47e344,443,669,893
iter_target_class,True,base_inception_model,588bd41c9aa5a81b,912,534,154
iter_target_class,True,base_inception_model,7d4186ce0332245d,936,976,936
iter_target_class,True,base_inception_model,5bf502c4a4b7d04d,350,10,350
iter_target_class,True,base_inception_model,d051e0bd46125123,776,669,776
iter_target_class,True,base_inception_model,cd40b0e46c9da574,739,662,739
random_noise,False,base_inception_model,68274b8293271807,834,834,579
iter_target_class,True,base_inception_model,5ab3f1edd2f0cb06,116,387,116
iter_target_class,True,base_inception_model,d23fd2119c4f5dec,123,329,123
random_noise,False,base_inception_model,81ddbe14219e9dcf,318,318,672
fgsm,False,base_inception_model,7f045354f4577c16,558,558,970
random_noise,False,base_inception_model,f7947af6545be760,418,418,722
random_noise,False,base_inception_model,77ac8bf95825dfcc,635,635,728
step_target_class,True,base_inception_model,869adfbad4e38261,722,592,866
step_target_class,True,base_inception_model,5ceb9f2e8405b0de,412,412,64
step_target_class,True,base_inception_model,cebd45d7200f6111,71,71,947
step_target_class,True,base_inception_model,b9310b9080c06e4f,662,867,269
step_target_class,True,base_inception_model,55599050147071cc,694,473,962
step_target_class,True,base_inception_model,c036b20afde859b7,273,281,508
step_target_class,True,base_inception_model,e570258f1bef4ade,345,367,461
step_target_class,True,base_inception_model,c135337ca7a575ae,347,348,178
random_noise,False,base_inception_model,c25da85d5d62b000,404,404,219
fgsm,False,base_inception_model,dad40e355e4e8e96,437,655,848
step_target_class,True,base_inception_model,d386396825739960,699,854,227
step_target_class,True,base_inception_model,8400742ba78ac009,971,971,671
fgsm,False,base_inception_model,3e9496f7652e1968,437,469,834
fgsm,False,base_inception_model,becf3b004177ded6,986,986,457
noop,False,base_inception_model,0dffbfa7ba43cb90,962,962,95
random_noise,False,base_inception_model,cfab8f880da31ad8,541,541,308
step_target_class,True,base_inception_model,f963957ccfa82f6b,143,143,8
iter_target_class,True,base_inception_model,6bb6cf032c1286c5,367,468,367
iter_target_class,True,base_inception_model,a3c4dd88edacb575,351,400,351
iter_target_class,True,base_inception_model,a7f9b28e30d19d85,699,662,699
iter_target_class,True,base_inception_model,83896b9fb7e9c2f8,547,537,547
iter_target_class,True,base_inception_model,9c0e25e2f72438e8,506,512,506
iter_target_class,True,base_inception_model,3df888fc3b1df464,241,955,383
iter_target_class,True,base_inception_model,e89d48768917f563,807,459,308
noop,False,base_inception_model,daa43d65c3b18a84,822,822,54
iter_target_class,True,base_inception_model,04cb9de291399d15,451,465,451
iter_target_class,True,base_inception_model,fa3aae44c2675e88,375,771,375
noop,False,base_inception_model,70a2529a6b2c0d46,580,580,550
step_target_class,True,base_inception_model,715335d5ddfca1f2,895,481,915
step_target_class,True,base_inception_model,1733cbc68a2ae05d,556,556,892
noop,False,base_inception_model,7c5ea6f89e6e2733,820,820,587
step_target_class,True,base_inception_model,1394faa319bd353c,437,610,507
step_target_class,True,base_inception_model,d72f34526e12fd83,884,442,325
step_target_class,True,base_inception_model,ac2a8a4777dbe746,896,896,46
step_target_class,True,base_inception_model,71d368782c72e313,913,913,487
step_target_class,True,base_inception_model,d392f0639c17f396,754,808,590
step_target_class,True,base_inception_model,4abadb721e74b99b,974,945,781
step_target_class,True,base_inception_model,408bae58c26a8076,3,133,761
step_target_class,True,base_inception_model,6609c25b3314b5b3,437,512,878
fgsm,False,base_inception_model,f0add7f552d2d895,653,650,543
random_noise,False,base_inception_model,506b87b78daa499c,821,821,244
noop,False,base_inception_model,068c5d66662a837a,964,964,773
iter_target_class,True,base_inception_model,1be47d60e0156bbb,912,650,912
step_target_class,True,base_inception_model,3841b33c9797cbf1,476,909,953
noop,False,base_inception_model,9ee13ecd8d6727c0,498,498,554
noop,False,base_inception_model,001b5e6f1b89fd3b,577,577,909
noop,False,base_inception_model,fbc6b98b13c768e2,459,459,566
noop,False,base_inception_model,ad43e858c614db4d,968,968,71
noop,False,base_inception_model,4572c8986c28343b,437,437,535
noop,False,base_inception_model,b6c6a5b7829fbc9b,473,473,506
noop,False,base_inception_model,5c4eec952ca114a1,348,348,525
noop,False,base_inception_model,3e8bf1eee7083f6e,631,631,683
noop,False,base_inception_model,49c27b439d39a00c,490,490,418
noop,False,base_inception_model,0c7ac4a8c9dfa802,306,306,779
fgsm,False,base_inception_model,3bfe9ff7b488485d,655,706,710
fgsm,False,base_inception_model,9455bd672cb9e4bd,869,522,582
iter_target_class,True,base_inception_model,65b8c8b065069802,379,666,379
iter_target_class,True,base_inception_model,fa5484e61e455eb2,769,477,769
iter_target_class,True,base_inception_model,ed3cb7f5154ae02d,747,980,747
iter_target_class,True,base_inception_model,e6f2de0c605f1ed3,948,132,994
iter_target_class,True,base_inception_model,228fec6cab5f560d,931,974,931
iter_target_class,True,base_inception_model,ba4508962af69d90,827,673,827
iter_target_class,True,base_inception_model,7700d0ba053dc4bd,292,937,292
iter_target_class,True,base_inception_model,315e55af9615abd2,27,347,106
iter_target_class,True,base_inception_model,fae45093bad0961a,528,529,528
iter_target_class,True,base_inception_model,7d253f78ef6f029a,92,683,92
iter_target_class,True,base_inception_model,3dfbdd066af9ca1e,5,821,5
step_target_class,True,base_inception_model,9ab953cce5c7f879,498,443,367
random_noise,False,base_inception_model,919a6f1d23c6d05e,145,145,983
random_noise,False,base_inception_model,448a738f6dcba07e,563,563,416
step_target_class,True,base_inception_model,25eef91443ded954,512,437,728
noop,False,base_inception_model,72ac2a5af79e26d5,718,718,862
noop,False,base_inception_model,8af30e5c3fa48a08,696,696,71
noop,False,base_inception_model,7529b42e71769777,477,477,618
random_noise,False,base_inception_model,8b7a5446dae48ac1,309,309,363
noop,False,base_inception_model,da4b3e38b069d735,777,777,691
noop,False,base_inception_model,ebdfdcba5dc3b72a,868,868,600
fgsm,False,base_inception_model,61131df39f19a4a0,698,615,867
noop,False,base_inception_model,76d7e2d1bf3a31fe,312,312,732
fgsm,False,base_inception_model,648231d9393250fd,490,548,650
fgsm,False,base_inception_model,38d8d105d5e70c80,481,422,755
fgsm,False,base_inception_model,dd722682a9f2b9dd,610,437,458
fgsm,False,base_inception_model,2b7e6f0d6f73fa1f,638,638,235
fgsm,False,base_inception_model,19d43f8204d3183d,490,985,378
fgsm,False,base_inception_model,d0c6c29954f0380b,612,431,96
fgsm,False,base_inception_model,8749fd2540a0cb01,833,833,448
fgsm,False,base_inception_model,a7151de51c2f1d0b,347,345,214
noop,False,base_inception_model,a8dd9ba15f7b817b,806,806,740
noop,False,base_inception_model,2b741c5c635a7295,108,108,634
noop,False,base_inception_model,fecd59b8de8ae6f7,820,820,793
noop,False,base_inception_model,33197fa6ae88508a,848,848,30
noop,False,base_inception_model,43fa89c17e628c06,133,133,885
iter_target_class,True,base_inception_model,f7dd570a0cfe1dcc,547,669,55
noop,False,base_inception_model,4de063bd5b838f11,2,2,289
noop,False,base_inception_model,38deb4830d12358f,980,980,936
iter_target_class,True,base_inception_model,3dc0e8f854bdc9b3,921,604,921
iter_target_class,True,base_inception_model,be95f5be87f6fadd,603,459,603
iter_target_class,True,base_inception_model,70b3b833463d20b9,857,864,857
iter_target_class,True,base_inception_model,51b390bb124a6d9d,422,968,422
step_target_class,True,base_inception_model,c0e0c11350b8740e,319,319,698
iter_target_class,True,base_inception_model,f4902a569fa12171,992,950,992
noop,False,base_inception_model,a482985ca1e77960,891,891,470
noop,False,base_inception_model,29279d12ed3e29ff,458,458,328
fgsm,False,base_inception_model,784232355d49601b,327,327,161
iter_target_class,True,base_inception_model,a92babc0a6436d3b,476,760,655
step_target_class,True,base_inception_model,217597258ac12258,510,583,805
step_target_class,True,base_inception_model,33adbc27fdcadd65,948,924,716
noop,False,base_inception_model,72d85232abd98067,471,471,599
noop,False,base_inception_model,232c22314e21f764,115,115,904
step_target_class,True,base_inception_model,adcf48b42266309d,900,505,589
step_target_class,True,base_inception_model,1a680f33500acb4b,862,932,73
noop,False,base_inception_model,6d6078c60e59e9f4,985,985,797
noop,False,base_inception_model,34a39905ce228160,769,769,752
step_target_class,True,base_inception_model,daa6404780b1af27,705,638,999
noop,False,base_inception_model,207fd3b5def218d1,991,991,279
step_target_class,True,base_inception_model,6898f889c17f8e16,751,888,730
step_target_class,True,base_inception_model,9f55ac35ce9703e5,86,9,194
random_noise,False,base_inception_model,789417c091011f53,345,345,177
random_noise,False,base_inception_model,65c1808390bd18c5,686,686,587
fgsm,False,base_inception_model,16bbe588e0ecc6ab,136,142,168
random_noise,False,base_inception_model,d1709eec353a6f93,361,297,556
random_noise,False,base_inception_model,01f824264783f58d,968,968,678
random_noise,False,base_inception_model,6cae4a23623d142b,583,583,440
noop,False,base_inception_model,8805b0b20d808c49,704,704,927
random_noise,False,base_inception_model,24726d9054e9d78f,545,545,455
random_noise,False,base_inception_model,23f39187c0d00e30,972,972,658
random_noise,False,base_inception_model,b97f4b95ae696316,518,518,399
random_noise,False,base_inception_model,1e26772fc8c493bb,932,416,14
fgsm,False,base_inception_model,957529a2abaa0581,765,883,648
fgsm,False,base_inception_model,d7c1d1632cf0acc7,409,404,873
fgsm,False,base_inception_model,5b60477a29c7ef81,583,416,700
fgsm,False,base_inception_model,1b546695167d3f6e,960,960,837
fgsm,False,base_inception_model,49b1adfeb8ffcabd,110,932,671
fgsm,False,base_inception_model,e648427e38e80ff8,776,888,617
fgsm,False,base_inception_model,d6887e8d19a06139,669,563,45
fgsm,False,base_inception_model,f54616f2af588fd8,880,673,113
random_noise,False,base_inception_model,9d5ef11ec55123e5,100,100,513
fgsm,False,base_inception_model,218e02b6cfa0466e,625,699,217
fgsm,False,base_inception_model,89d60f53d478c4f7,411,668,435
fgsm,False,base_inception_model,cc13c2bc5cdd1f44,533,560,741
noop,False,base_inception_model,114c98c078c5aab0,50,50,108
fgsm,False,base_inception_model,6bff4ecb94f1f84e,859,859,866
fgsm,False,base_inception_model,515c6586db87bbd8,498,874,218
fgsm,False,base_inception_model,7a11ae4c1f5e790c,493,689,500
fgsm,False,base_inception_model,ed56c7616a8ac010,647,782,568
fgsm,False,base_inception_model,3c970c84b598f2d9,780,780,597
fgsm,False,base_inception_model,0707f3dfb7c29f5c,550,606,740
noop,False,base_inception_model,ebb4dad78cfd67a9,738,738,730
noop,False,base_inception_model,5d53f9bc389e98ad,265,265,468
fgsm,False,base_inception_model,d4579363596fbf21,833,833,889
fgsm,False,base_inception_model,5c2d823a4d30e3d5,718,718,894
noop,False,base_inception_model,5d8085ae68e07d72,709,709,643
noop,False,base_inception_model,54ff02d9dfbf8540,884,884,370
noop,False,base_inception_model,aa07ba1587ec047e,469,469,900
noop,False,base_inception_model,3617bfc5d06bc196,885,885,554
iter_target_class,True,base_inception_model,e9ecdf28dc1d5a85,192,609,192
random_noise,False,base_inception_model,d72f34526e12fd83,442,442,325
random_noise,False,base_inception_model,ac2a8a4777dbe746,896,896,46
random_noise,False,base_inception_model,71d368782c72e313,913,913,487
random_noise,False,base_inception_model,7c754696067fdfa9,765,765,469
random_noise,False,base_inception_model,4cccb215bd60b3c3,33,33,341
random_noise,False,base_inception_model,5d23b04cc45bc37b,518,518,737
random_noise,False,base_inception_model,f08f34c258228251,699,699,608
iter_target_class,True,base_inception_model,d959fd91192d5717,596,629,596
fgsm,False,base_inception_model,cd2d2889ef7ac51c,924,924,607
fgsm,False,base_inception_model,84a5f6ee2af29208,320,321,513
fgsm,False,base_inception_model,c4824f023903731a,510,738,817
random_noise,False,base_inception_model,d392f0639c17f396,854,808,590
random_noise,False,base_inception_model,4abadb721e74b99b,545,945,781
fgsm,False,base_inception_model,5dd8e133e66ecd3a,142,142,346
iter_target_class,True,base_inception_model,28652355cd12a1e7,63,308,63
random_noise,False,base_inception_model,abd121ef53a69ef8,240,240,335
random_noise,False,base_inception_model,11954d93a7051cb5,23,23,503
random_noise,False,base_inception_model,3d6e530955c60759,512,512,892
random_noise,False,base_inception_model,fccab516c111d524,650,650,757
random_noise,False,base_inception_model,8800cff23fade16a,532,532,314
random_noise,False,base_inception_model,b74c05ecff5f99d8,407,407,568
random_noise,False,base_inception_model,7d599306068f4594,717,717,514
random_noise,False,base_inception_model,01dd15caa1b2c7b4,304,304,551
random_noise,False,base_inception_model,eee6f4bcc8468f77,964,964,714
fgsm,False,base_inception_model,9226b783cfb770bd,51,826,34
random_noise,False,base_inception_model,af3736cca01a2d28,320,318,766
fgsm,False,base_inception_model,398720b8f19d5b84,862,697,700
fgsm,False,base_inception_model,3b32eca218ed3dbe,897,742,838
fgsm,False,base_inception_model,29fe8d653950a631,80,80,542
fgsm,False,base_inception_model,cec46dbd1fa3473a,610,898,246
fgsm,False,base_inception_model,b76e552d4b3ec0c3,992,992,191
fgsm,False,base_inception_model,fa2a7d600b62174e,517,521,572
fgsm,False,base_inception_model,21554e755b9706d2,342,342,76
fgsm,False,base_inception_model,5d6b9cadb6f9e1cd,538,896,746
random_noise,False,base_inception_model,8c609b06a60af060,499,499,291
fgsm,False,base_inception_model,e071bf346787d971,526,563,990
random_noise,False,base_inception_model,b0bb1ea9bcc45800,845,845,456
fgsm,False,base_inception_model,32c0e4647ce5a812,328,327,743
fgsm,False,base_inception_model,d016b3204e7ca96e,519,792,778
random_noise,False,base_inception_model,fa2a7d600b62174e,521,521,572
random_noise,False,base_inception_model,42e55ac6782d4d99,974,974,819
fgsm,False,base_inception_model,df2cd1b82d5dec14,747,519,414
fgsm,False,base_inception_model,42e55ac6782d4d99,34,974,819
random_noise,False,base_inception_model,c3e9a84e039df3ce,469,469,765
step_target_class,True,base_inception_model,c3e9a84e039df3ce,469,469,765
iter_target_class,True,base_inception_model,6a50fbe8723a6a4a,620,563,597
step_target_class,True,base_inception_model,be9a3bea2989a0b4,437,718,677
iter_target_class,True,base_inception_model,1478a0fc99a988db,928,776,928
random_noise,False,base_inception_model,19935b1c0a4d305d,761,761,642
iter_target_class,True,base_inception_model,37e7dc99bf2704c7,610,664,610
iter_target_class,True,base_inception_model,c9ddfb1043177de8,117,975,117
random_noise,False,base_inception_model,5cf72b48fdf5e419,630,630,744
random_noise,False,base_inception_model,c96358fe7b8eaf28,706,706,492
random_noise,False,base_inception_model,8d17aa69b4fd7b45,407,407,590
iter_target_class,True,base_inception_model,7453471febf1db6f,90,595,90
random_noise,False,base_inception_model,c42c88890b5fc86d,671,671,112
noop,False,base_inception_model,3e7b01ba495f15f9,708,708,410
iter_target_class,True,base_inception_model,9f55ac35ce9703e5,194,9,194
step_target_class,True,base_inception_model,5cf72b48fdf5e419,630,630,744
random_noise,False,base_inception_model,73064ceb466612d5,719,719,673
step_target_class,True,base_inception_model,6ad1230d612d7eb7,438,438,680
step_target_class,True,base_inception_model,871c99d5658c3189,991,956,587
step_target_class,True,base_inception_model,3bfe9ff7b488485d,655,706,710
step_target_class,True,base_inception_model,e5f15610a22098bb,445,672,575
step_target_class,True,base_inception_model,e37b556e8889d2ec,752,752,618
step_target_class,True,base_inception_model,45315ea51da415ab,299,356,189
step_target_class,True,base_inception_model,a193f7ae7d550a82,441,738,631
step_target_class,True,base_inception_model,5d77597361d06d2b,315,904,92
fgsm,False,base_inception_model,ab42aa5e9745c214,670,582,591
step_target_class,True,base_inception_model,b7d9e1d8cf1d7912,771,519,485
step_target_class,True,base_inception_model,05817a675e7506d1,524,673,754
step_target_class,True,base_inception_model,8c6edf1ddfb61102,889,889,123
random_noise,False,base_inception_model,84640859ee739095,720,720,580
random_noise,False,base_inception_model,207fd3b5def218d1,991,991,279
noop,False,base_inception_model,024f73e53c3c1f1d,580,580,638
random_noise,False,base_inception_model,34a39905ce228160,769,769,752
random_noise,False,base_inception_model,2842a69bf5b14526,880,880,757
fgsm,False,base_inception_model,49591319edeb6b3a,319,309,416
random_noise,False,base_inception_model,0e0299d6352a3fb8,539,539,4
random_noise,False,base_inception_model,0be391239ccba0f2,719,719,996
fgsm,False,base_inception_model,324278ff7f22b4eb,819,498,303
fgsm,False,base_inception_model,01dd15caa1b2c7b4,301,304,551
fgsm,False,base_inception_model,af3736cca01a2d28,318,318,766
fgsm,False,base_inception_model,ad333e5d6953cbbf,606,633,297
iter_target_class,True,base_inception_model,a187afb98f295057,125,121,755
random_noise,False,base_inception_model,348618ddbde3a39c,386,386,460
fgsm,False,base_inception_model,7d599306068f4594,661,717,514
fgsm,False,base_inception_model,95fbd20d0aaf319a,466,826,300
noop,False,base_inception_model,c42c88890b5fc86d,671,671,112
random_noise,False,base_inception_model,b0619a61cf135f5e,985,985,420
fgsm,False,base_inception_model,fa3aae44c2675e88,631,771,375
random_noise,False,base_inception_model,c47ca11294a9aefe,547,547,119
random_noise,False,base_inception_model,04c1bde5affb7b5b,653,653,680
random_noise,False,base_inception_model,4edeacef9fb8ec90,719,719,997
random_noise,False,base_inception_model,4f722cab5573a5fb,885,885,392
random_noise,False,base_inception_model,5efeca6c4c233f01,761,761,464
random_noise,False,base_inception_model,15d27dbdc9eeda7f,469,469,765
fgsm,False,base_inception_model,afb0233b2e0545c4,581,581,959
iter_target_class,True,base_inception_model,3b32eca218ed3dbe,838,742,838
iter_target_class,True,base_inception_model,29fe8d653950a631,542,80,542
iter_target_class,True,base_inception_model,69788a29e7436808,50,310,50
iter_target_class,True,base_inception_model,398720b8f19d5b84,700,697,700
iter_target_class,True,base_inception_model,4cd90a6459ce9571,622,719,622
iter_target_class,True,base_inception_model,d8b0101e2459882a,841,655,88
iter_target_class,True,base_inception_model,cec46dbd1fa3473a,978,898,246
iter_target_class,True,base_inception_model,b76e552d4b3ec0c3,191,992,191
iter_target_class,True,base_inception_model,cfab8f880da31ad8,517,541,308
iter_target_class,True,base_inception_model,7f3c20f487834846,883,408,883
fgsm,False,base_inception_model,225e06c2dfa68a62,908,882,945
noop,False,base_inception_model,3f40eba168e5d385,515,515,936
iter_target_class,True,base_inception_model,ba4b978112a20be1,16,972,16
step_target_class,True,base_inception_model,1d5361e858fe8462,499,499,523
iter_target_class,True,base_inception_model,63f2e14ab6be82cf,694,668,694
iter_target_class,True,base_inception_model,9b4cab2ffb0c0754,963,975,963
iter_target_class,True,base_inception_model,22a313cc9fc2b4f1,940,310,940
iter_target_class,True,base_inception_model,5021e7da00bf43b2,937,480,937
iter_target_class,True,base_inception_model,d7d5b34ea0a0ffcf,970,878,970
iter_target_class,True,base_inception_model,c84cbc2c05227bee,979,437,979
iter_target_class,True,base_inception_model,0d6463e9a7ef6185,786,771,786
step_target_class,True,base_inception_model,207fd3b5def218d1,739,991,279
step_target_class,True,base_inception_model,6d6078c60e59e9f4,986,985,797
step_target_class,True,base_inception_model,34a39905ce228160,523,769,752
step_target_class,True,base_inception_model,79a5625805a08253,766,766,805
step_target_class,True,base_inception_model,348618ddbde3a39c,350,386,460
noop,False,base_inception_model,50b9e11ae686ae32,321,321,34
step_target_class,True,base_inception_model,232c22314e21f764,330,115,904
random_noise,False,base_inception_model,648231d9393250fd,548,548,650
random_noise,False,base_inception_model,23f9d18d531eb148,479,479,851
random_noise,False,base_inception_model,aa07ba1587ec047e,469,469,900
random_noise,False,base_inception_model,3617bfc5d06bc196,885,885,554
iter_target_class,True,base_inception_model,604b54a3b7424d9b,430,939,430
random_noise,False,base_inception_model,a7151de51c2f1d0b,347,345,214
random_noise,False,base_inception_model,348ac56def3ccd35,916,916,533
random_noise,False,base_inception_model,92c73d668e2cd3ce,859,859,582
random_noise,False,base_inception_model,5d8085ae68e07d72,709,709,643
random_noise,False,base_inception_model,7a291389e67a8a07,417,417,637
random_noise,False,base_inception_model,6ab876a15af539c4,984,984,611
random_noise,False,base_inception_model,38d8d105d5e70c80,422,422,755
step_target_class,True,base_inception_model,9429f0d1ad2283df,846,438,464
fgsm,False,base_inception_model,70b9b8ae11327472,12,11,983
noop,False,base_inception_model,839aa3d166b020cf,14,14,211
step_target_class,True,base_inception_model,a97274c7e80a1764,918,866,926
step_target_class,True,base_inception_model,589319c64adf5fce,671,699,588
step_target_class,True,base_inception_model,4cccb215bd60b3c3,48,33,341
step_target_class,True,base_inception_model,7c754696067fdfa9,40,765,469
step_target_class,True,base_inception_model,38546e7d7136c2ab,600,600,114
step_target_class,True,base_inception_model,f0dcd519b5499d48,484,664,231
step_target_class,True,base_inception_model,143c74a57326fd40,546,422,423
step_target_class,True,base_inception_model,635ea505879178ed,539,539,923
step_target_class,True,base_inception_model,c9302f3b2b0452e4,647,884,892
random_noise,False,base_inception_model,fb1efda0b27d5289,848,848,203
step_target_class,True,base_inception_model,f08f34c258228251,669,699,608
step_target_class,True,base_inception_model,5d23b04cc45bc37b,518,518,737
step_target_class,True,base_inception_model,2c065d2dc6b2cf44,648,934,463
step_target_class,True,base_inception_model,1f4227ce24232867,110,34,942
step_target_class,True,base_inception_model,796e23f8dbf9a7a2,607,607,835
step_target_class,True,base_inception_model,a6535c039bfeba2c,536,536,292
step_target_class,True,base_inception_model,f1a6fdadaa132225,460,990,18
step_target_class,True,base_inception_model,74b13710bcf4f7f3,631,775,918
step_target_class,True,base_inception_model,4e34df87968bd882,339,339,379
noop,False,base_inception_model,868af4a2e614f5ac,718,718,467
noop,False,base_inception_model,a3c651cf20ee2d34,402,641,561
noop,False,base_inception_model,4a1a488e8a975f7c,920,920,833
step_target_class,True,base_inception_model,000b7d55b6184b08,261,389,963
noop,False,base_inception_model,641d03527848417f,341,341,450
noop,False,base_inception_model,cc8d850717026796,662,662,791
step_target_class,True,base_inception_model,4a1a40a116088962,749,598,624
noop,False,base_inception_model,3201d10ec4dca056,739,739,605
noop,False,base_inception_model,150249123e81930d,923,923,485
fgsm,False,base_inception_model,1a94dc47fdd84a95,870,870,830
iter_target_class,True,base_inception_model,c5f5e09f4f5fd41a,421,404,421
fgsm,False,base_inception_model,70d812d368e3e828,456,456,202
iter_target_class,True,base_inception_model,f6515f31b750a573,723,477,723
random_noise,False,base_inception_model,60566d5680497389,473,473,544
random_noise,False,base_inception_model,0546b47c13f154d3,108,108,318
noop,False,base_inception_model,ac295a63ac9d2cd7,693,693,864
random_noise,False,base_inception_model,66aa56675136bbab,470,470,607
iter_target_class,True,base_inception_model,b3f200c672c5ca4f,275,976,275
iter_target_class,True,base_inception_model,828ade8df2d14c45,338,888,988
iter_target_class,True,base_inception_model,b722c809657aecee,640,777,640
random_noise,False,base_inception_model,a70b1cda0776cba6,143,143,119
iter_target_class,True,base_inception_model,4fff343244f212cc,403,821,403
iter_target_class,True,base_inception_model,60f5900a00d94b25,558,706,558
iter_target_class,True,base_inception_model,e66d732354c6baf0,72,301,72
noop,False,base_inception_model,f1a6fdadaa132225,990,990,18
random_noise,False,base_inception_model,0b1d45bd9ab1064e,567,561,563
iter_target_class,True,base_inception_model,a84ead15406596ce,937,480,937
iter_target_class,True,base_inception_model,fe2edb6cad72d2d2,488,918,488
noop,False,base_inception_model,fccfc3563cd562e1,977,977,656
step_target_class,True,base_inception_model,150249123e81930d,923,923,485
step_target_class,True,base_inception_model,3201d10ec4dca056,884,739,605
iter_target_class,True,base_inception_model,68274b8293271807,579,834,579
fgsm,False,base_inception_model,74dbbe535861d709,592,702,194
step_target_class,True,base_inception_model,7f842d0c1e747334,79,305,796
step_target_class,True,base_inception_model,cbaff3255afbe83f,616,561,853
step_target_class,True,base_inception_model,72f96c6dc5df2de8,885,885,784
step_target_class,True,base_inception_model,7a51c260ca0e83e7,548,548,748
step_target_class,True,base_inception_model,542c07e8bf8e283c,147,145,706
step_target_class,True,base_inception_model,e758de2cbb3d10a0,989,305,905
step_target_class,True,base_inception_model,69a39406cb1d2ce5,476,476,46
step_target_class,True,base_inception_model,a8fe76c687b00e33,788,598,119
iter_target_class,True,base_inception_model,de40907c1e2c5515,582,629,486
random_noise,False,base_inception_model,77c72d0a01e1af70,428,428,836
step_target_class,True,base_inception_model,33197fa6ae88508a,848,848,30
fgsm,False,base_inception_model,7524a7ef9de8edc3,947,947,307
step_target_class,True,base_inception_model,7b71925e989ee1d8,897,934,35
noop,False,base_inception_model,d3551db0b83c8fc0,618,618,324
fgsm,False,base_inception_model,1c924877ccc60129,827,410,567
noop,False,base_inception_model,1ac44ddb6a2d497a,898,898,27
noop,False,base_inception_model,588bd41c9aa5a81b,534,534,154
step_target_class,True,base_inception_model,c755f3b0f89028fc,570,566,827
iter_target_class,True,base_inception_model,4f04ca75d7aafc0a,633,840,633
fgsm,False,base_inception_model,93a0857ff81c25ce,548,548,959
random_noise,False,base_inception_model,49c27b439d39a00c,490,490,418
step_target_class,True,base_inception_model,0212aa8aa912ee45,310,327,416
random_noise,False,base_inception_model,da63f2acf683c0a7,134,134,617
step_target_class,True,base_inception_model,9d5ef11ec55123e5,100,100,513
random_noise,False,base_inception_model,c35cd0d5673ec1db,963,963,367
step_target_class,True,base_inception_model,8f9c1e4fd9f4cb2e,17,17,498
iter_target_class,True,base_inception_model,62949c357e429690,116,973,116
iter_target_class,True,base_inception_model,18d5f99fe237a306,77,815,77
iter_target_class,True,base_inception_model,795f5aef9bef8134,29,826,29
iter_target_class,True,base_inception_model,ab42aa5e9745c214,591,582,591
iter_target_class,True,base_inception_model,6374e7e35ad90f50,771,39,771
iter_target_class,True,base_inception_model,749ed3502293d019,578,475,578
iter_target_class,True,base_inception_model,6efed50f84ec5e01,602,947,602
iter_target_class,True,base_inception_model,c777da68bec01dcd,584,487,584
fgsm,False,base_inception_model,3bd1ba0432603b28,762,921,89
step_target_class,True,base_inception_model,c335ce88293384f2,408,735,629
iter_target_class,True,base_inception_model,7b6cc934fda859fa,653,307,653
iter_target_class,True,base_inception_model,137ab6ca314e9e35,556,620,556
iter_target_class,True,base_inception_model,02dbe78a73db2808,255,975,255
step_target_class,True,base_inception_model,228fec6cab5f560d,120,974,931
step_target_class,True,base_inception_model,c6b5f6c1d79dffc6,583,583,652
step_target_class,True,base_inception_model,8c8bc30a62a1ee23,73,304,2
step_target_class,True,base_inception_model,315e55af9615abd2,387,347,106
step_target_class,True,base_inception_model,f5b0ed0fbb3b5f74,567,567,645
step_target_class,True,base_inception_model,7368fe0ff47343a0,701,965,447
step_target_class,True,base_inception_model,303781188f1b3b27,833,477,339
step_target_class,True,base_inception_model,f5a2cf5c66d313fa,50,977,656
step_target_class,True,base_inception_model,80177288cda51d95,885,641,605
step_target_class,True,base_inception_model,8f97e3fface13e4d,535,472,548
step_target_class,True,base_inception_model,87a2147620d5e1cb,875,780,290
step_target_class,True,base_inception_model,d158837db31ed892,519,519,804
step_target_class,True,base_inception_model,7060ae82e5b96a77,510,522,495
step_target_class,True,base_inception_model,65b8c8b065069802,666,666,379
